model_id	model_display	native_signature	processing_context	native_stem	production	backend_primary	backend_target	logical_primary	role_id	canonical_name	filename_tag	pair_id	intent	intent_source	review_status	evidence_or_waiver
mdx:model_MelBand-Roformer_Karaoke_Fusion_Aggressive_v2_by-Gonza	MelBand Roformer — Karaoke Fusion Aggressive v2 · Gonza	Vocals|Instrumental	vocal_split	Vocals	native	Vocals	Vocals	true	vocal.lead	Lead Vocals	Lead_Vocals		karaoke	reviewed_manifest	reviewed	catalogue_id=mdx:model_MelBand-Roformer_Karaoke_Fusion_Aggressive_v2_by-Gonza; source=Politrees; metadata_source=bundled_yaml:config_MelBand-Roformer_Karaoke_Fusion_v2_by-Gonza.yaml; native_signature=Vocals|Instrumental; backend_primary=Vocals; backend_target=Vocals; reviewed_contexts=full_mix|vocal_split
mdx:model_MelBand-Roformer_Karaoke_Fusion_Aggressive_v2_by-Gonza	MelBand Roformer — Karaoke Fusion Aggressive v2 · Gonza	Vocals|Instrumental	vocal_split	Instrumental	native	Vocals	Vocals	false	vocal.backing	Backing Vocals	Backing_Vocals		karaoke	reviewed_manifest	reviewed	catalogue_id=mdx:model_MelBand-Roformer_Karaoke_Fusion_Aggressive_v2_by-Gonza; source=Politrees; metadata_source=bundled_yaml:config_MelBand-Roformer_Karaoke_Fusion_v2_by-Gonza.yaml; native_signature=Vocals|Instrumental; backend_primary=Vocals; backend_target=Vocals; reviewed_contexts=full_mix|vocal_split
mdx:model_MelBand-Roformer_Karaoke_Fusion_Standard_by-Gonza	MelBand Roformer — Karaoke Fusion Standard · Gonza	Vocals|Instrumental	full_mix	Vocals	native	Vocals	Vocals	true	vocal.lead	Lead Vocals	Lead_Vocals	pair.karaoke	karaoke	reviewed_manifest	reviewed	catalogue_id=mdx:model_MelBand-Roformer_Karaoke_Fusion_Standard_by-Gonza; source=Politrees; metadata_source=bundled_yaml:config_MelBand-Roformer_Karaoke_Fusion_by-Gonza.yaml; native_signature=Vocals|Instrumental; backend_primary=Vocals; backend_target=Vocals; reviewed_contexts=full_mix|vocal_split
mdx:model_MelBand-Roformer_Karaoke_Fusion_Standard_by-Gonza	MelBand Roformer — Karaoke Fusion Standard · Gonza	Vocals|Instrumental	full_mix	Instrumental	native	Vocals	Vocals	false	mix.instrumental_with_backing_vocals	Instrumental with Backing Vocals	Instrumental_with_Backing_Vocals	pair.karaoke	karaoke	reviewed_manifest	reviewed	catalogue_id=mdx:model_MelBand-Roformer_Karaoke_Fusion_Standard_by-Gonza; source=Politrees; metadata_source=bundled_yaml:config_MelBand-Roformer_Karaoke_Fusion_by-Gonza.yaml; native_signature=Vocals|Instrumental; backend_primary=Vocals; backend_target=Vocals; reviewed_contexts=full_mix|vocal_split
mdx:model_MelBand-Roformer_Karaoke_Fusion_Standard_by-Gonza	MelBand Roformer — Karaoke Fusion Standard · Gonza	Vocals|Instrumental	vocal_split	Vocals	native	Vocals	Vocals	true	vocal.lead	Lead Vocals	Lead_Vocals		karaoke	reviewed_manifest	reviewed	catalogue_id=mdx:model_MelBand-Roformer_Karaoke_Fusion_Standard_by-Gonza; source=Politrees; metadata_source=bundled_yaml:config_MelBand-Roformer_Karaoke_Fusion_by-Gonza.yaml; native_signature=Vocals|Instrumental; backend_primary=Vocals; backend_target=Vocals; reviewed_contexts=full_mix|vocal_split
mdx:model_MelBand-Roformer_Karaoke_Fusion_Standard_by-Gonza	MelBand Roformer — Karaoke Fusion Standard · Gonza	Vocals|Instrumental	vocal_split	Instrumental	native	Vocals	Vocals	false	vocal.backing	Backing Vocals	Backing_Vocals		karaoke	reviewed_manifest	reviewed	catalogue_id=mdx:model_MelBand-Roformer_Karaoke_Fusion_Standard_by-Gonza; source=Politrees; metadata_source=bundled_yaml:config_MelBand-Roformer_Karaoke_Fusion_by-Gonza.yaml; native_signature=Vocals|Instrumental; backend_primary=Vocals; backend_target=Vocals; reviewed_contexts=full_mix|vocal_split
mdx:model_MelBand-Roformer_Karaoke_Fusion_Total_by-Gonza	MelBand Roformer — Karaoke Fusion Total · Gonza	Vocals|Instrumental	full_mix	Vocals	native	Vocals	Vocals	true	vocal.lead	Lead Vocals	Lead_Vocals	pair.karaoke	karaoke	reviewed_manifest	reviewed	catalogue_id=mdx:model_MelBand-Roformer_Karaoke_Fusion_Total_by-Gonza; source=Politrees; metadata_source=bundled_yaml:config_MelBand-Roformer_Karaoke_Fusion_Total_by-Gonza.yaml; native_signature=Vocals|Instrumental; backend_primary=Vocals; backend_target=Vocals; reviewed_contexts=full_mix|vocal_split
mdx:model_MelBand-Roformer_Karaoke_Fusion_Total_by-Gonza	MelBand Roformer — Karaoke Fusion Total · Gonza	Vocals|Instrumental	full_mix	Instrumental	native	Vocals	Vocals	false	mix.instrumental_with_backing_vocals	Instrumental with Backing Vocals	Instrumental_with_Backing_Vocals	pair.karaoke	karaoke	reviewed_manifest	reviewed	catalogue_id=mdx:model_MelBand-Roformer_Karaoke_Fusion_Total_by-Gonza; source=Politrees; metadata_source=bundled_yaml:config_MelBand-Roformer_Karaoke_Fusion_Total_by-Gonza.yaml; native_signature=Vocals|Instrumental; backend_primary=Vocals; backend_target=Vocals; reviewed_contexts=full_mix|vocal_split
mdx:model_MelBand-Roformer_Karaoke_Fusion_Total_by-Gonza	MelBand Roformer — Karaoke Fusion Total · Gonza	Vocals|Instrumental	vocal_split	Vocals	native	Vocals	Vocals	true	vocal.lead	Lead Vocals	Lead_Vocals		karaoke	reviewed_manifest	reviewed	catalogue_id=mdx:model_MelBand-Roformer_Karaoke_Fusion_Total_by-Gonza; source=Politrees; metadata_source=bundled_yaml:config_MelBand-Roformer_Karaoke_Fusion_Total_by-Gonza.yaml; native_signature=Vocals|Instrumental; backend_primary=Vocals; backend_target=Vocals; reviewed_contexts=full_mix|vocal_split
mdx:model_MelBand-Roformer_Karaoke_Fusion_Total_by-Gonza	MelBand Roformer — Karaoke Fusion Total · Gonza	Vocals|Instrumental	vocal_split	Instrumental	native	Vocals	Vocals	false	vocal.backing	Backing Vocals	Backing_Vocals		karaoke	reviewed_manifest	reviewed	catalogue_id=mdx:model_MelBand-Roformer_Karaoke_Fusion_Total_by-Gonza; source=Politrees; metadata_source=bundled_yaml:config_MelBand-Roformer_Karaoke_Fusion_Total_by-Gonza.yaml; native_signature=Vocals|Instrumental; backend_primary=Vocals; backend_target=Vocals; reviewed_contexts=full_mix|vocal_split
mdx:model_MelBand-Roformer_Karaoke_by-Gabox	MelBand Roformer — Karaoke · Gabox	Vocals|Instrumental	full_mix	Vocals	native	Vocals	Vocals	true	vocal.lead	Lead Vocals	Lead_Vocals	pair.karaoke	karaoke	reviewed_manifest	reviewed	catalogue_id=mdx:model_MelBand-Roformer_Karaoke_by-Gabox; source=Politrees; metadata_source=bundled_yaml:config_MelBand-Roformer_Karaoke_by-Gabox.yaml; native_signature=Vocals|Instrumental; backend_primary=Vocals; backend_target=Vocals; reviewed_contexts=full_mix|vocal_split
mdx:model_MelBand-Roformer_Karaoke_by-Gabox	MelBand Roformer — Karaoke · Gabox	Vocals|Instrumental	full_mix	Instrumental	native	Vocals	Vocals	false	mix.instrumental_with_backing_vocals	Instrumental with Backing Vocals	Instrumental_with_Backing_Vocals	pair.karaoke	karaoke	reviewed_manifest	reviewed	catalogue_id=mdx:model_MelBand-Roformer_Karaoke_by-Gabox; source=Politrees; metadata_source=bundled_yaml:config_MelBand-Roformer_Karaoke_by-Gabox.yaml; native_signature=Vocals|Instrumental; backend_primary=Vocals; backend_target=Vocals; reviewed_contexts=full_mix|vocal_split
mdx:model_MelBand-Roformer_Karaoke_by-Gabox	MelBand Roformer — Karaoke · Gabox	Vocals|Instrumental	vocal_split	Vocals	native	Vocals	Vocals	true	vocal.lead	Lead Vocals	Lead_Vocals		karaoke	reviewed_manifest	reviewed	catalogue_id=mdx:model_MelBand-Roformer_Karaoke_by-Gabox; source=Politrees; metadata_source=bundled_yaml:config_MelBand-Roformer_Karaoke_by-Gabox.yaml; native_signature=Vocals|Instrumental; backend_primary=Vocals; backend_target=Vocals; reviewed_contexts=full_mix|vocal_split
mdx:model_MelBand-Roformer_Karaoke_by-Gabox	MelBand Roformer — Karaoke · Gabox	Vocals|Instrumental	vocal_split	Instrumental	native	Vocals	Vocals	false	vocal.backing	Backing Vocals	Backing_Vocals		karaoke	reviewed_manifest	reviewed	catalogue_id=mdx:model_MelBand-Roformer_Karaoke_by-Gabox; source=Politrees; metadata_source=bundled_yaml:config_MelBand-Roformer_Karaoke_by-Gabox.yaml; native_signature=Vocals|Instrumental; backend_primary=Vocals; backend_target=Vocals; reviewed_contexts=full_mix|vocal_split
mdx:model_bandit_plus_dnr_sdr_11.47	Bandit — Cinematic Bandit Plus · kwatcharasupat	Speech|Music|Effects	full_mix	Speech	native	Speech		true	cinematic.speech	Speech	Speech		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:model_bandit_plus_dnr_sdr_11.47; source=Politrees; metadata_source=bundled_yaml:config_dnr_bandit_bsrnn_multi_mus64.yaml; native_signature=Speech|Music|Effects; backend_primary=Speech; backend_target=; reviewed_contexts=full_mix
mdx:model_bandit_plus_dnr_sdr_11.47	Bandit — Cinematic Bandit Plus · kwatcharasupat	Speech|Music|Effects	full_mix	Music	native	Speech		false	mix.music	Music	Music		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:model_bandit_plus_dnr_sdr_11.47; source=Politrees; metadata_source=bundled_yaml:config_dnr_bandit_bsrnn_multi_mus64.yaml; native_signature=Speech|Music|Effects; backend_primary=Speech; backend_target=; reviewed_contexts=full_mix
mdx:model_bandit_plus_dnr_sdr_11.47	Bandit — Cinematic Bandit Plus · kwatcharasupat	Speech|Music|Effects	full_mix	Effects	native	Speech		false	effect.reverb	Reverb	Reverb		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:model_bandit_plus_dnr_sdr_11.47; source=Politrees; metadata_source=bundled_yaml:config_dnr_bandit_bsrnn_multi_mus64.yaml; native_signature=Speech|Music|Effects; backend_primary=Speech; backend_target=; reviewed_contexts=full_mix
mdx:model_chorus_bs_roformer_ep_267_sdr_24.1275	BandSplit Roformer — Chorus Male/Female · Sucial	male|female	full_mix	male	native	male		true	vocal.male	Male Vocals	Male_Vocals		vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:model_chorus_bs_roformer_ep_267_sdr_24.1275; source=Politrees; metadata_source=bundled_yaml:config_bs_roformer_chorus_male_female.yaml; native_signature=male|female; backend_primary=male; backend_target=; reviewed_contexts=full_mix
mdx:model_chorus_bs_roformer_ep_267_sdr_24.1275	BandSplit Roformer — Chorus Male/Female · Sucial	male|female	full_mix	female	native	male		false	vocal.female	Female Vocals	Female_Vocals		vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:model_chorus_bs_roformer_ep_267_sdr_24.1275; source=Politrees; metadata_source=bundled_yaml:config_bs_roformer_chorus_male_female.yaml; native_signature=male|female; backend_primary=male; backend_target=; reviewed_contexts=full_mix
mdx:model_mdx23c_ep_271_l1_freq_72.2383	MDX23C — Phantom Centre Extraction · WesleyR36	Similarity|Difference	full_mix	Similarity	native	Similarity	Similarity	true	spatial.center	Center	Center	pair.center_side	spatial	reviewed_manifest	reviewed	catalogue_id=mdx:model_mdx23c_ep_271_l1_freq_72.2383; source=Politrees; metadata_source=bundled_yaml:config_mdx23c_similarity.yaml; native_signature=Similarity|Difference; backend_primary=Similarity; backend_target=Similarity; reviewed_contexts=full_mix
mdx:model_mdx23c_ep_271_l1_freq_72.2383	MDX23C — Phantom Centre Extraction · WesleyR36	Similarity|Difference	full_mix	Difference	native	Similarity	Similarity	false	spatial.side	Side	Side	pair.center_side	spatial	reviewed_manifest	reviewed	catalogue_id=mdx:model_mdx23c_ep_271_l1_freq_72.2383; source=Politrees; metadata_source=bundled_yaml:config_mdx23c_similarity.yaml; native_signature=Similarity|Difference; backend_primary=Similarity; backend_target=Similarity; reviewed_contexts=full_mix
mdx:model_scnet_ep_54_sdr_9.8051	SCNet — XL (4 Stems)	Drums|Bass|Other|Vocals	full_mix	Drums	native	Drums		true	instrument.drums	Drums	Drums		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:model_scnet_ep_54_sdr_9.8051; source=Politrees; metadata_source=bundled_yaml:config_musdb18_scnet_xl.yaml; native_signature=Drums|Bass|Other|Vocals; backend_primary=Drums; backend_target=; reviewed_contexts=full_mix
mdx:model_scnet_ep_54_sdr_9.8051	SCNet — XL (4 Stems)	Drums|Bass|Other|Vocals	full_mix	Bass	native	Drums		false	instrument.bass	Bass	Bass		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:model_scnet_ep_54_sdr_9.8051; source=Politrees; metadata_source=bundled_yaml:config_musdb18_scnet_xl.yaml; native_signature=Drums|Bass|Other|Vocals; backend_primary=Drums; backend_target=; reviewed_contexts=full_mix
mdx:model_scnet_ep_54_sdr_9.8051	SCNet — XL (4 Stems)	Drums|Bass|Other|Vocals	full_mix	Other	native	Drums		false	residual.other	Residual	Residual		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:model_scnet_ep_54_sdr_9.8051; source=Politrees; metadata_source=bundled_yaml:config_musdb18_scnet_xl.yaml; native_signature=Drums|Bass|Other|Vocals; backend_primary=Drums; backend_target=; reviewed_contexts=full_mix
mdx:model_scnet_ep_54_sdr_9.8051	SCNet — XL (4 Stems)	Drums|Bass|Other|Vocals	full_mix	Vocals	native	Drums		false	vocal.vocals	Vocals	Vocals		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:model_scnet_ep_54_sdr_9.8051; source=Politrees; metadata_source=bundled_yaml:config_musdb18_scnet_xl.yaml; native_signature=Drums|Bass|Other|Vocals; backend_primary=Drums; backend_target=; reviewed_contexts=full_mix
mdx:model_scnet_sdr_9.3244	SCNet — Large (4 Stems)	Drums|Bass|Other|Vocals	full_mix	Drums	native	Drums		true	instrument.drums	Drums	Drums		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:model_scnet_sdr_9.3244; source=Politrees; metadata_source=bundled_yaml:config_musdb18_scnet_large.yaml; native_signature=Drums|Bass|Other|Vocals; backend_primary=Drums; backend_target=; reviewed_contexts=full_mix
mdx:model_scnet_sdr_9.3244	SCNet — Large (4 Stems)	Drums|Bass|Other|Vocals	full_mix	Bass	native	Drums		false	instrument.bass	Bass	Bass		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:model_scnet_sdr_9.3244; source=Politrees; metadata_source=bundled_yaml:config_musdb18_scnet_large.yaml; native_signature=Drums|Bass|Other|Vocals; backend_primary=Drums; backend_target=; reviewed_contexts=full_mix
mdx:model_scnet_sdr_9.3244	SCNet — Large (4 Stems)	Drums|Bass|Other|Vocals	full_mix	Other	native	Drums		false	residual.other	Residual	Residual		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:model_scnet_sdr_9.3244; source=Politrees; metadata_source=bundled_yaml:config_musdb18_scnet_large.yaml; native_signature=Drums|Bass|Other|Vocals; backend_primary=Drums; backend_target=; reviewed_contexts=full_mix
mdx:model_scnet_sdr_9.3244	SCNet — Large (4 Stems)	Drums|Bass|Other|Vocals	full_mix	Vocals	native	Drums		false	vocal.vocals	Vocals	Vocals		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:model_scnet_sdr_9.3244; source=Politrees; metadata_source=bundled_yaml:config_musdb18_scnet_large.yaml; native_signature=Drums|Bass|Other|Vocals; backend_primary=Drums; backend_target=; reviewed_contexts=full_mix
mdx:scnet_4stem_zfturbo	SCNet (4 Stems) · ZFTurbo	drums|bass|other|vocals	full_mix	drums	native	drums		true	instrument.drums	Drums	Drums		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_4stem_zfturbo; source=mvsepless; metadata_source=bundled_yaml:scnet_4stem_zfturbo_config.yaml; native_signature=drums|bass|other|vocals; backend_primary=drums; backend_target=; reviewed_contexts=full_mix
mdx:scnet_4stem_zfturbo	SCNet (4 Stems) · ZFTurbo	drums|bass|other|vocals	full_mix	bass	native	drums		false	instrument.bass	Bass	Bass		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_4stem_zfturbo; source=mvsepless; metadata_source=bundled_yaml:scnet_4stem_zfturbo_config.yaml; native_signature=drums|bass|other|vocals; backend_primary=drums; backend_target=; reviewed_contexts=full_mix
mdx:scnet_4stem_zfturbo	SCNet (4 Stems) · ZFTurbo	drums|bass|other|vocals	full_mix	other	native	drums		false	residual.other	Residual	Residual		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_4stem_zfturbo; source=mvsepless; metadata_source=bundled_yaml:scnet_4stem_zfturbo_config.yaml; native_signature=drums|bass|other|vocals; backend_primary=drums; backend_target=; reviewed_contexts=full_mix
mdx:scnet_4stem_zfturbo	SCNet (4 Stems) · ZFTurbo	drums|bass|other|vocals	full_mix	vocals	native	drums		false	vocal.vocals	Vocals	Vocals		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_4stem_zfturbo; source=mvsepless; metadata_source=bundled_yaml:scnet_4stem_zfturbo_config.yaml; native_signature=drums|bass|other|vocals; backend_primary=drums; backend_target=; reviewed_contexts=full_mix
mdx:scnet_checkpoint_musdb18	SCNet — MUSDB18 (4 Stems) · StarryTong	Drums|Bass|Other|Vocals	full_mix	Drums	native	Drums		true	instrument.drums	Drums	Drums		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_checkpoint_musdb18; source=Politrees; metadata_source=bundled_yaml:config_musdb18_scnet.yaml; native_signature=Drums|Bass|Other|Vocals; backend_primary=Drums; backend_target=; reviewed_contexts=full_mix
mdx:scnet_checkpoint_musdb18	SCNet — MUSDB18 (4 Stems) · StarryTong	Drums|Bass|Other|Vocals	full_mix	Bass	native	Drums		false	instrument.bass	Bass	Bass		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_checkpoint_musdb18; source=Politrees; metadata_source=bundled_yaml:config_musdb18_scnet.yaml; native_signature=Drums|Bass|Other|Vocals; backend_primary=Drums; backend_target=; reviewed_contexts=full_mix
mdx:scnet_checkpoint_musdb18	SCNet — MUSDB18 (4 Stems) · StarryTong	Drums|Bass|Other|Vocals	full_mix	Other	native	Drums		false	residual.other	Residual	Residual		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_checkpoint_musdb18; source=Politrees; metadata_source=bundled_yaml:config_musdb18_scnet.yaml; native_signature=Drums|Bass|Other|Vocals; backend_primary=Drums; backend_target=; reviewed_contexts=full_mix
mdx:scnet_checkpoint_musdb18	SCNet — MUSDB18 (4 Stems) · StarryTong	Drums|Bass|Other|Vocals	full_mix	Vocals	native	Drums		false	vocal.vocals	Vocals	Vocals		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_checkpoint_musdb18; source=Politrees; metadata_source=bundled_yaml:config_musdb18_scnet.yaml; native_signature=Drums|Bass|Other|Vocals; backend_primary=Drums; backend_target=; reviewed_contexts=full_mix
mdx:scnet_choirsep_exp	SCNet — ChoirSep · Dry Paint Dealer Undr	alto|bass|soprano|tenor	full_mix	alto	native	alto		true	vocal.alto	Alto Vocals	Alto_Vocals		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_choirsep_exp; source=mvsepless; metadata_source=bundled_yaml:scnet_choirsep_exp_config.yaml; native_signature=alto|bass|soprano|tenor; backend_primary=alto; backend_target=; reviewed_contexts=full_mix
mdx:scnet_choirsep_exp	SCNet — ChoirSep · Dry Paint Dealer Undr	alto|bass|soprano|tenor	full_mix	bass	native	alto		false	instrument.bass	Bass	Bass		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_choirsep_exp; source=mvsepless; metadata_source=bundled_yaml:scnet_choirsep_exp_config.yaml; native_signature=alto|bass|soprano|tenor; backend_primary=alto; backend_target=; reviewed_contexts=full_mix
mdx:scnet_choirsep_exp	SCNet — ChoirSep · Dry Paint Dealer Undr	alto|bass|soprano|tenor	full_mix	soprano	native	alto		false	vocal.soprano	Soprano Vocals	Soprano_Vocals		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_choirsep_exp; source=mvsepless; metadata_source=bundled_yaml:scnet_choirsep_exp_config.yaml; native_signature=alto|bass|soprano|tenor; backend_primary=alto; backend_target=; reviewed_contexts=full_mix
mdx:scnet_choirsep_exp	SCNet — ChoirSep · Dry Paint Dealer Undr	alto|bass|soprano|tenor	full_mix	tenor	native	alto		false	vocal.tenor	Tenor Vocals	Tenor_Vocals		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_choirsep_exp; source=mvsepless; metadata_source=bundled_yaml:scnet_choirsep_exp_config.yaml; native_signature=alto|bass|soprano|tenor; backend_primary=alto; backend_target=; reviewed_contexts=full_mix
mdx:scnet_huge_4stem_aname	SCNet — Huge v1 (4 Stems) · Aname	drums|bass|other|vocals	full_mix	drums	native	drums		true	instrument.drums	Drums	Drums		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_huge_4stem_aname; source=mvsepless; metadata_source=bundled_yaml:scnet_huge_4stem_aname_config.yaml; native_signature=drums|bass|other|vocals; backend_primary=drums; backend_target=; reviewed_contexts=full_mix
mdx:scnet_huge_4stem_aname	SCNet — Huge v1 (4 Stems) · Aname	drums|bass|other|vocals	full_mix	bass	native	drums		false	instrument.bass	Bass	Bass		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_huge_4stem_aname; source=mvsepless; metadata_source=bundled_yaml:scnet_huge_4stem_aname_config.yaml; native_signature=drums|bass|other|vocals; backend_primary=drums; backend_target=; reviewed_contexts=full_mix
mdx:scnet_huge_4stem_aname	SCNet — Huge v1 (4 Stems) · Aname	drums|bass|other|vocals	full_mix	other	native	drums		false	residual.other	Residual	Residual		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_huge_4stem_aname; source=mvsepless; metadata_source=bundled_yaml:scnet_huge_4stem_aname_config.yaml; native_signature=drums|bass|other|vocals; backend_primary=drums; backend_target=; reviewed_contexts=full_mix
mdx:scnet_huge_4stem_aname	SCNet — Huge v1 (4 Stems) · Aname	drums|bass|other|vocals	full_mix	vocals	native	drums		false	vocal.vocals	Vocals	Vocals		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_huge_4stem_aname; source=mvsepless; metadata_source=bundled_yaml:scnet_huge_4stem_aname_config.yaml; native_signature=drums|bass|other|vocals; backend_primary=drums; backend_target=; reviewed_contexts=full_mix
mdx:scnet_jazz_4stem_jorisvaneyghen	SCNet — Large Jazz model · Joris Vaneyghen	drums|bass|piano|other	full_mix	drums	native	drums		true	instrument.drums	Drums	Drums		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_jazz_4stem_jorisvaneyghen; source=mvsepless; metadata_source=bundled_yaml:scnet_jazz_4stem_jorisvaneyghen_config.yaml; native_signature=drums|bass|piano|other; backend_primary=drums; backend_target=; reviewed_contexts=full_mix
mdx:scnet_jazz_4stem_jorisvaneyghen	SCNet — Large Jazz model · Joris Vaneyghen	drums|bass|piano|other	full_mix	bass	native	drums		false	instrument.bass	Bass	Bass		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_jazz_4stem_jorisvaneyghen; source=mvsepless; metadata_source=bundled_yaml:scnet_jazz_4stem_jorisvaneyghen_config.yaml; native_signature=drums|bass|piano|other; backend_primary=drums; backend_target=; reviewed_contexts=full_mix
mdx:scnet_jazz_4stem_jorisvaneyghen	SCNet — Large Jazz model · Joris Vaneyghen	drums|bass|piano|other	full_mix	piano	native	drums		false	instrument.piano	Piano	Piano		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_jazz_4stem_jorisvaneyghen; source=mvsepless; metadata_source=bundled_yaml:scnet_jazz_4stem_jorisvaneyghen_config.yaml; native_signature=drums|bass|piano|other; backend_primary=drums; backend_target=; reviewed_contexts=full_mix
mdx:scnet_jazz_4stem_jorisvaneyghen	SCNet — Large Jazz model · Joris Vaneyghen	drums|bass|piano|other	full_mix	other	native	drums		false	residual.other	Residual	Residual		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_jazz_4stem_jorisvaneyghen; source=mvsepless; metadata_source=bundled_yaml:scnet_jazz_4stem_jorisvaneyghen_config.yaml; native_signature=drums|bass|piano|other; backend_primary=drums; backend_target=; reviewed_contexts=full_mix
mdx:scnet_masked_choirsep_exp	SCNet — Masked ChoirSep · Dry Paint Dealer Undr	soprano|alto|tenor|bass	full_mix	soprano	native	soprano		true	vocal.soprano	Soprano Vocals	Soprano_Vocals		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_masked_choirsep_exp; source=mvsepless; metadata_source=bundled_yaml:scnet_masked_choirsep_exp_config.yaml; native_signature=soprano|alto|tenor|bass; backend_primary=soprano; backend_target=; reviewed_contexts=full_mix
mdx:scnet_masked_choirsep_exp	SCNet — Masked ChoirSep · Dry Paint Dealer Undr	soprano|alto|tenor|bass	full_mix	alto	native	soprano		false	vocal.alto	Alto Vocals	Alto_Vocals		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_masked_choirsep_exp; source=mvsepless; metadata_source=bundled_yaml:scnet_masked_choirsep_exp_config.yaml; native_signature=soprano|alto|tenor|bass; backend_primary=soprano; backend_target=; reviewed_contexts=full_mix
mdx:scnet_masked_choirsep_exp	SCNet — Masked ChoirSep · Dry Paint Dealer Undr	soprano|alto|tenor|bass	full_mix	tenor	native	soprano		false	vocal.tenor	Tenor Vocals	Tenor_Vocals		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_masked_choirsep_exp; source=mvsepless; metadata_source=bundled_yaml:scnet_masked_choirsep_exp_config.yaml; native_signature=soprano|alto|tenor|bass; backend_primary=soprano; backend_target=; reviewed_contexts=full_mix
mdx:scnet_masked_choirsep_exp	SCNet — Masked ChoirSep · Dry Paint Dealer Undr	soprano|alto|tenor|bass	full_mix	bass	native	soprano		false	instrument.bass	Bass	Bass		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_masked_choirsep_exp; source=mvsepless; metadata_source=bundled_yaml:scnet_masked_choirsep_exp_config.yaml; native_signature=soprano|alto|tenor|bass; backend_primary=soprano; backend_target=; reviewed_contexts=full_mix
mdx:scnet_masked_small_4stem_zftrubo	SCNet — Masked Small (4 Stems) · ZFTurbo	drums|bass|other|vocals	full_mix	drums	native	drums		true	instrument.drums	Drums	Drums		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_masked_small_4stem_zftrubo; source=mvsepless; metadata_source=bundled_yaml:scnet_masked_small_4stem_zftrubo_config.yaml; native_signature=drums|bass|other|vocals; backend_primary=drums; backend_target=; reviewed_contexts=full_mix
mdx:scnet_masked_small_4stem_zftrubo	SCNet — Masked Small (4 Stems) · ZFTurbo	drums|bass|other|vocals	full_mix	bass	native	drums		false	instrument.bass	Bass	Bass		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_masked_small_4stem_zftrubo; source=mvsepless; metadata_source=bundled_yaml:scnet_masked_small_4stem_zftrubo_config.yaml; native_signature=drums|bass|other|vocals; backend_primary=drums; backend_target=; reviewed_contexts=full_mix
mdx:scnet_masked_small_4stem_zftrubo	SCNet — Masked Small (4 Stems) · ZFTurbo	drums|bass|other|vocals	full_mix	other	native	drums		false	residual.other	Residual	Residual		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:scnet_masked_small_4stem_zftrubo; source=mvsepless; metadata_source=bundled_yaml:scnet_masked_small_4stem_zftrubo_config.yaml; native_signature=drums|bass|other|vocals; backend_primary=drums; backend_target=; reviewed_contexts=full_mix
